"","Schedule K Code","Foreign Port Name","Country Code","Country Name","Update","Latitude","Longitude","Official Port Name/Alias"
"3094",56532,"Iloilo","5650","Philippines",NA,10.6929,122.56471,"Official"
"3095",56542,"Legaspi","5650","Philippines",NA,13.15846,123.75613,"Official"
"3096",56545,"Mariveles","5650","Philippines",NA,14.43333,120.48333,"Official"
"3097",56549,"Manila","5650","Philippines",NA,14.58954,120.96089,"Official"
"3098",56552,"Masinloc","5650","Philippines",NA,15.53129,119.94858,"Official"
"3099",56554,"Maseru","5650","Philippines",NA,NA,NA,"Official"
"3100",56556,"Misamis","5650","Philippines",NA,8.33603,123.85836,"Official"
"3101",56556,"Port Ozamis","5650","Philippines",NA,8.33603,123.85836,"Alias"
"3102",56569,"Pulupandan","5650","Philippines",NA,10.53361,122.80577,"Official"
"3103",56578,"Poro","5650","Philippines",NA,16.6166666666667,120.3,"Official"
"3104",56578,"San Fernando","5650","Philippines",NA,16.6166666666667,120.3,"Alias"
"3105",56585,"Olongapo","5650","Philippines",NA,14.8166666666667,120.266666666667,"Official"
"3106",56585,"Subic Bay","5650","Philippines",NA,14.8,120.266666666667,"Alias"
"3107",56588,"Tabaco","5650","Philippines",NA,13.72718,123.94484,"Official"
"3108",56589,"Tacloban","5650","Philippines",NA,11.25115,124.99906,"Official"
"3109",56590,"Isabel","5650","Philippines",NA,10.90955,124.43845,"Official"
"3110",56591,"Jose Panganiban","5650","Philippines",NA,14.29867,122.65866,"Official"
"3111",56592,"Limay","5650","Philippines",NA,14.5,120.633333333333,"Official"
"3112",56593,"Santa Cruz","5650","Philippines",NA,13.5,122.066667,"Official"
"3113",56594,"Tandoc","5650","Philippines",NA,14.04667,123.3052,"Official"
"3114",56597,"Zamboanga","5650","Philippines",NA,6.9,122.06667,"Official"
"3115",56649,"Macao","5660","Macau",NA,22.183,113.567,"Alias"
"3116",56649,"Macau","5660","Macau",NA,22.183,113.567,"Official"
"3117",56649,"Makao","5660","Macau",NA,22.183,113.567,"Alias"
"3118",56805,"Male, Male Island","5683","Maldives",NA,4.16667,73.5,"Official"
"3119",56899,"All Other Southern Asia, N.E.C. Ports","9990","Unknown",NA,NA,NA,"Official"
"3120",57000,"All Other Peoples Republic of China Ports","5700","China",NA,NA,NA,"Official"
"3121",57000,"Chang Sha","5700","China",NA,28.2,112.983333333333,"Alias"
"3122",57000,"Chen Chiang","5700","China",NA,32.2166666666667,119.45,"Alias"
"3123",57000,"Cheng Ling Chi","5700","China",NA,29.4,113.1,"Alias"
"3124",57000,"Chenglin","5700","China",NA,NA,NA,"Alias"
"3125",57000,"Chenglingji","5700","China",NA,NA,NA,"Alias"
"3126",57000,"Ching Kiang","5700","China",NA,NA,NA,"Alias"
"3127",57000,"Chinkiang","5700","China",NA,NA,NA,"Alias"
"3128",57000,"Hu lu Tao","5700","China",NA,40.71667,121,"Alias"
"3129",57000,"Huludao Gang","5700","China",NA,40.7,120.983333333333,"Alias"
"3130",57000,"Hulutao","5700","China",NA,NA,NA,"Alias"
"3131",57000,"Jiangmen","5700","China",NA,NA,NA,"Alias"
"3132",57000,"Jiu Jiang","5700","China",NA,NA,NA,"Alias"
"3133",57000,"Kiukiang","5700","China",NA,NA,NA,"Alias"
"3134",57000,"Newchang","5700","China",NA,NA,NA,"Alias"
"3135",57000,"Newchwang","5700","China",NA,NA,NA,"Alias"
"3136",57000,"Pei hai Anchorage","5700","China",NA,21.48333,109.066667,"Alias"
"3137",57000,"Rongqi","5700","China",NA,22.761587,113.250814,"Alias"
"3138",57000,"Ryojun Ko","5700","China",NA,NA,NA,"Alias"
"3139",57000,"Shunde","5700","China",NA,22.805552,113.29352,"Alias"
"3140",57000,"Wei hai","5700","China",NA,37.5,122.116667,"Alias"
"3141",57000,"Weihai","5700","China",NA,37.5,122.1,"Alias"
"3142",57000,"Wu Hu","5700","China",NA,31.3333333333333,118.366666666667,"Alias"
"3143",57000,"Wuhu","5700","China",NA,NA,NA,"Alias"
"3144",57000,"Zhaoqing","5700","China",NA,23.033056,112.45,"Alias"
"3145",57003,"Basuo","5700","China",NA,NA,NA,"Official"
"3146",57003,"Dongfeng","5700","China",NA,NA,NA,"Alias"
"3147",57005,"Beilun","5700","China",NA,NA,NA,"Official"
"3148",57009,"Chen Huang Tao","5700","China",NA,NA,NA,"Alias"
"3149",57009,"Chin Wang Tao","5700","China",NA,NA,NA,"Official"
"3150",57009,"Chin Wangtao","5700","China",NA,NA,NA,"Alias"
"3151",57009,"Qinhuangdao Gang","5700","China",NA,39.93333,119.6,"Alias"
"3152",57010,"Yangpu","5700","China","New Schedule K Code Added",19.73,109.19,"Official"
"3153",57011,"Fuqing","5700","China",NA,NA,NA,"Official"
"3154",57012,"Haikou","5700","China",NA,20.0386,110.32053,"Official"
"3155",57013,"Hankow","5700","China",NA,30.56474,114.2735,"Official"
"3156",57013,"Wuhan","5700","China",NA,30.56474,114.2735,"Alias"
"3157",57014,"Nan Ching","5700","China",NA,32.0833333333333,118.75,"Alias"
"3158",57014,"Nanjing","5700","China",NA,NA,NA,"Official"
"3159",57014,"Nanking","5700","China",NA,NA,NA,"Alias"
"3160",57015,"Foochou","5700","China",NA,NA,NA,"Alias"
"3161",57015,"Foochow","5700","China",NA,NA,NA,"Official"
"3162",57015,"Fuchou","5700","China",NA,NA,NA,"Alias"
"3163",57015,"Fuzhou","5700","China",NA,26.0833333333333,119.3,"Alias"
"3164",57016,"Bei Jao","5700","China",NA,NA,NA,"Official"
"3165",57017,"Dagu/Tanggu","5700","China",NA,38.96667,117.666667,"Official"
"3166",57017,"Hsin Kang","5700","China",NA,NA,NA,"Alias"
"3167",57017,"Hsinkang","5700","China",NA,NA,NA,"Alias"
"3168",57017,"Xingang","5700","China",NA,NA,NA,"Alias"
"3169",57018,"Shekou","5700","China",NA,NA,NA,"Official"
"3170",57019,"Zhenjiang","5700","China",NA,32.13,119.24,"Official"
"3171",57020,"Ningbo","5700","China",NA,29.977009,121.75576,"Official"
"3172",57021,"Wenzhow","5700","China",NA,NA,NA,"Official"
"3173",57022,"Huizhou","5700","China",NA,22.7,114.567,"Official"
"3174",57023,"Zhoushan","5700","China",NA,29.944111,122.132272,"Official"
"3175",57024,"Rizhao","5700","China",NA,NA,NA,"Official"
"3176",57025,"Lianyungang","5700","China",NA,34.7333333333333,119.45,"Official"
"3177",57025,"Lien Yin Chiang","5700","China",NA,NA,NA,"Alias"
"3178",57030,"Tanjiajing","5700","China",NA,NA,NA,"Official"
"3179",57035,"Shang hai","5700","China",NA,31.2378,121.4882,"Alias"
"3180",57035,"Shanghai","5700","China",NA,31.2378,121.4882,"Official"
"3181",57037,"YangShan","5700","China",NA,NA,NA,"Official"
"3182",57038,"Taicang","5700","China",NA,NA,NA,"Official"
"3183",57042,"Qinzhou","5700","China",NA,21.68317,108.647,"Official"
"3184",57043,"Tianjin","5700","China",NA,39.13333,117.2,"Official"
"3185",57043,"Tianjinxin Gang","5700","China",NA,39,117.7,"Alias"
"3186",57043,"Tienching","5700","China",NA,NA,NA,"Alias"
"3187",57043,"Tientsin","5700","China",NA,NA,NA,"Alias"
"3188",57044,"Fangcheng","5700","China",NA,21.54269,108.27943,"Official"
"3189",57045,"Da Chan Bay","5700","China",NA,NA,NA,"Official"
"3190",57047,"Ching Tao","5700","China",NA,NA,NA,"Official"
"3191",57047,"Qingdao","5700","China",NA,36.01667,120.316667,"Alias"
"3192",57047,"Quingdao","5700","China",NA,NA,NA,"Alias"
"3193",57047,"Tsingtao","5700","China",NA,NA,NA,"Alias"
"3194",57051,"Dairen","5700","China",NA,NA,NA,"Alias"
"3195",57051,"Dalian","5700","China",NA,38.88333,121.6167,"Official"
"3196",57051,"Luda","5700","China",NA,38.95,121.666666666667,"Alias"
"3197",57052,"Lu Shun","5700","China",NA,38.8,121.25,"Official"
"3198",57052,"Lushun","5700","China",NA,38.7833333333333,121.25,"Alias"
"3199",57052,"Port Arthur","5700","China",NA,NA,NA,"Alias"
"3200",57053,"Yingkou","5700","China",NA,40.68928,122.26999,"Official"
"3201",57055,"Chefoo","5700","China",NA,NA,NA,"Official"
"3202",57055,"Yantai","5700","China",NA,37.55,121.45,"Alias"
"3203",57055,"Yentai","5700","China",NA,NA,NA,"Alias"
"3204",57056,"Dongguan","5700","China",NA,NA,NA,"Official"
"3205",57067,"Chiwan","5700","China",NA,NA,NA,"Official"
"3206",57069,"Amoy","5700","China",NA,24.44978,118.07678,"Official"
"3207",57069,"Hsia Men","5700","China",NA,24.44978,118.07678,"Alias"
"3208",57069,"Xiamen","5700","China",NA,24.44978,118.07678,"Alias"
"3209",57070,"San T Ou","5700","China",NA,NA,NA,"Official"
"3210",57070,"Shan T ou","5700","China",NA,23.3666666666667,116.683333333333,"Alias"
"3211",57070,"Shantou","5700","China",NA,23.36667,116.683333,"Alias"
"3212",57070,"Swatou","5700","China",NA,NA,NA,"Alias"
"3213",57070,"Swatow","5700","China",NA,NA,NA,"Alias"
"3214",57071,"Guangzhou","5700","China",NA,23.1,113.233333333333,"Official"
"3215",57071,"Quangzhou","5700","China",NA,NA,NA,"Alias"
"3216",57071,"Quanzhou","5700","China",NA,NA,NA,"Alias"
"3217",57072,"Huangpu","5700","China",NA,23.0833333333333,113.416666666667,"Official"
"3218",57072,"Whampoa","5700","China",NA,NA,NA,"Alias"
"3219",57073,"Nansha","5700","China",NA,22.833,113.567,"Official"
"3220",57074,"Nantong","5700","China",NA,32,120.81866,"Official"
"3221",57075,"Tsamkong","5700","China",NA,21.18935,110.40172,"Alias"
"3222",57075,"Zhangjiagang","5700","China",NA,21.18935,110.40172,"Alias"
"3223",57075,"Zhanjiang","5700","China",NA,21.18935,110.40172,"Official"
"3224",57075,"Zhanjiang gang","5700","China",NA,21.18935,110.40172,"Alias"
"3225",57076,"Bei Hai","5700","China",NA,NA,NA,"Official"
"3226",57076,"Beihai","5700","China",NA,NA,NA,"Alias"
"3227",57076,"Pakho","5700","China",NA,NA,NA,"Alias"
"3228",57076,"Pakhoi","5700","China",NA,NA,NA,"Alias"
"3229",57077,"Jiuzhou","5700","China",NA,NA,NA,"Official"
"3230",57077,"Zhuhai","5700","China",NA,NA,NA,"Alias"
"3231",57078,"Yantian","5700","China",NA,22.57643,114.26057,"Official"
"3232",57079,"Zhongshan","5700","China",NA,NA,NA,"Official"
"3233",57080,"Jiangyin","5700","China",NA,31.91122,120.20301,"Official"
"3234",57900,"All Other North Korea Ports","5790","North Korea",NA,39.5,127.7,"Official"
"3235",57900,"Chinnanpo","5790","North Korea",NA,38.72,125.41,"Alias"
"3236",57910,"Onsong","5790","North Korea",NA,42.971,130.011,"Official"
"3237",57915,"Hungnam","5790","North Korea",NA,39.815,127.63,"Official"
"3238",57920,"Wonsan","5790","North Korea",NA,39.173,127.458,"Official"
"3239",58000,"All Other South Korea Ports","5800","South Korea",NA,NA,NA,"Official"
"3240",58000,"Changhang","5800","South Korea",NA,NA,NA,"Alias"
"3241",58000,"Cheju","5800","South Korea",NA,33.5166666666667,126.533333333333,"Alias"
"3242",58014,"Bukpyung","5800","South Korea",NA,NA,NA,"Official"
"3243",58014,"Donghae","5800","South Korea",NA,NA,NA,"Alias"
"3244",58014,"Tonghae","5800","South Korea",NA,NA,NA,"Alias"
"3245",58015,"Chen Hai","5800","South Korea",NA,NA,NA,"Official"
"3246",58015,"Chinhae","5800","South Korea",NA,NA,NA,"Alias"
"3247",58015,"Jinhae","5800","South Korea",NA,NA,NA,"Alias"
"3248",58023,"Busan","5800","South Korea",NA,35.12373,129.06172,"Alias"
"3249",58023,"Pusan","5800","South Korea",NA,35.12373,129.06172,"Official"
"3250",58028,"Gunsan","5800","South Korea",NA,NA,NA,"Alias"
"3251",58028,"Kunsan","5800","South Korea",NA,35.9833333333333,126.7,"Official"
"3252",58028,"Kunson","5800","South Korea",NA,NA,NA,"Alias"
"3253",58029,"Inchon","5800","South Korea",NA,37.4666666666667,126.616666666667,"Official"
"3254",58029,"Jinsen","5800","South Korea",NA,NA,NA,"Alias"
"3255",58030,"Daesan","5800","South Korea",NA,NA,NA,"Official"
"3256",58031,"Kwangyang","5800","South Korea",NA,NA,NA,"Official"
"3257",58032,"Pyongtaek","5800","South Korea",NA,NA,NA,"Official"
"3258",58032,"Pyungtaek","5800","South Korea",NA,NA,NA,"Alias"
"3259",58033,"Masan","5800","South Korea",NA,35.18383,128.56991,"Official"
"3260",58034,"Okpo","5800","South Korea",NA,34.89129,128.74826,"Official"
"3261",58035,"Mogpo","5800","South Korea",NA,34.76636,126.40345,"Official"
"3262",58035,"Mokpo","5800","South Korea",NA,34.76636,126.40345,"Alias"
"3263",58055,"Pohang","5800","South Korea",NA,36.01106,129.40153,"Official"
"3264",58055,"Pohang Hang","5800","South Korea",NA,36.01106,129.40153,"Alias"
"3265",58061,"Onsan","5800","South Korea",NA,35.50236,129.35112,"Official"
"3266",58061,"Ulsan","5800","South Korea",NA,35.50236,129.35112,"Alias"
"3267",58065,"Samil","5800","South Korea",NA,34.73142,127.75081,"Official"
"3268",58065,"Yeosu","5800","South Korea",NA,34.73142,127.75081,"Alias"
"3269",58065,"Yosu","5800","South Korea",NA,34.73142,127.75081,"Alias"
"3270",58201,"Hong Kong","5820","Hong Kong",NA,22.2908,114.156,"Official"
"3271",58270,"Kowloon","5820","Hong Kong",NA,22.295,114.16,"Official"
"3272",58300,"All Other China (Taiwan) Ports","5830","China Taiwan",NA,NA,NA,"Official"
"3273",58301,"Chi Lung","5830","China Taiwan",NA,NA,NA,"Official"
"3274",58301,"Chilung","5830","China Taiwan",NA,NA,NA,"Alias"
"3275",58301,"Keelung","5830","China Taiwan",NA,NA,NA,"Alias"
"3276",58301,"Kiirun","5830","China Taiwan",NA,NA,NA,"Alias"
"3277",58301,"Koolung","5830","China Taiwan",NA,NA,NA,"Alias"
"3278",58301,"Shilong","5830","China Taiwan",NA,NA,NA,"Alias"
"3279",58302,"Su Ao","5830","China Taiwan",NA,24.60253,121.85503,"Official"
"3280",58302,"Suao","5830","China Taiwan",NA,24.60253,121.85503,"Alias"
"3281",58303,"Tai Chung","5830","China Taiwan",NA,24.23043,120.50765,"Official"
"3282",58303,"Taichung","5830","China Taiwan",NA,24.23043,120.50765,"Alias"
"3283",58304,"Taibei","5830","China Taiwan",NA,NA,NA,"Alias"
"3284",58304,"Taipei","5830","China Taiwan",NA,NA,NA,"Official"
"3285",58305,"Tai-Nan","5830","China Taiwan",NA,NA,NA,"Alias"
"3286",58305,"Tainan","5830","China Taiwan",NA,NA,NA,"Official"
"3287",58309,"Kao Hsiung","5830","China Taiwan",NA,22.60778,120.2609,"Official"
"3288",58309,"Kaohsiung","5830","China Taiwan",NA,22.60778,120.2609,"Alias"
"3289",58311,"Tamsui","5830","China Taiwan",NA,NA,NA,"Official"
"3290",58312,"Hualien","5830","China Taiwan",NA,23.98953,121.62413,"Official"
"3291",58800,"Abashiri","5880","Japan",NA,44.0166666666667,144.283333333333,"Alias"
"3292",58800,"All Other Japan Ports","5880","Japan",NA,NA,NA,"Official"
"3293",58800,"Atsumi","5880","Japan",NA,NA,NA,"Alias"
"3294",58800,"Bonin Islands","5880","Japan",NA,NA,NA,"Alias"
"3295",58800,"Ebisu","5880","Japan",NA,NA,NA,"Alias"
"3296",58800,"Handa","5880","Japan",NA,NA,NA,"Alias"
"3297",58800,"Haramaci","5880","Japan",NA,NA,NA,"Alias"
"3298",58800,"Hashihama","5880","Japan",NA,NA,NA,"Alias"
"3299",58800,"Higashi Iwase","5880","Japan",NA,36.75,137.233333,"Alias"
"3300",58800,"Irago","5880","Japan",NA,NA,NA,"Alias"
"3301",58800,"Irago Zaki","5880","Japan",NA,NA,NA,"Alias"
"3302",58800,"Itozaki","5880","Japan",NA,NA,NA,"Alias"
"3303",58800,"Kishiwada","5880","Japan",NA,NA,NA,"Alias"
"3304",58800,"Makiyama","5880","Japan",NA,NA,NA,"Alias"
"3305",58800,"Marugame","5880","Japan",NA,34.2833333333333,133.8,"Alias"
"3306",58800,"Matsue","5880","Japan",NA,NA,NA,"Alias"
"3307",58800,"Matsuura","5880","Japan",NA,NA,NA,"Alias"
"3308",58800,"Mihara","5880","Japan",NA,NA,NA,"Alias"
"3309",58800,"Mitajiri","5880","Japan",NA,NA,NA,"Alias"
"3310",58800,"Nanao","5880","Japan",NA,37.05,136.966666666667,"Alias"
"3311",58800,"Noshiro","5880","Japan",NA,NA,NA,"Alias"
"3312",58800,"Ogasawara-Gunto","5880","Japan",NA,NA,NA,"Alias"
"3313",58800,"Oh","5880","Japan",NA,NA,NA,"Alias"
"3314",58800,"Omakezaki","5880","Japan",NA,NA,NA,"Alias"
"3315",58800,"Ominato","5880","Japan",NA,41.25,141.15,"Alias"
"3316",58800,"Onomichi","5880","Japan",NA,34.4,133.2,"Alias"
"3317",58800,"Saganoseki","5880","Japan",NA,NA,NA,"Alias"
"3318",58800,"Saitosaki","5880","Japan",NA,NA,NA,"Alias"
"3319",58800,"Saitozaki","5880","Japan",NA,NA,NA,"Alias"
"3320",58800,"Shibusi-Wan","5880","Japan",NA,NA,NA,"Alias"
"3321",58800,"Shikama","5880","Japan",NA,NA,NA,"Alias"
"3322",58800,"Shikamacho","5880","Japan",NA,NA,NA,"Alias"
"3323",58800,"Tachibana","5880","Japan",NA,33.8666666666667,134.666666666667,"Alias"
"3324",58800,"Takamatsu","5880","Japan",NA,34.3333333333333,134.05,"Alias"
"3325",58800,"Taketoyo","5880","Japan",NA,NA,NA,"Alias"
"3326",58800,"Tama","5880","Japan",NA,NA,NA,"Alias"
"3327",58800,"Tanabe","5880","Japan",NA,33.7333333333333,135.383333333333,"Alias"
"3328",58800,"Tsuruga","5880","Japan",NA,35.65,136.066667,"Alias"
"3329",58800,"Ujina","5880","Japan",NA,NA,NA,"Alias"
"3330",58800,"Wakkanai","5880","Japan",NA,43.4166666666667,141.683333333333,"Alias"
"3331",58800,"Yuki","5880","Japan",NA,NA,NA,"Alias"
"3332",58800,"Yura","5880","Japan",NA,NA,NA,"Alias"
"3333",58801,"Kashiwazaki","5880","Japan",NA,NA,NA,"Official"
"3334",58802,"Imari","5880","Japan",NA,33.30421,129.81913,"Official"
"3335",58803,"Fukuyama","5880","Japan",NA,34.44989,133.41946,"Official"
"3336",58804,"Keihin","5880","Japan",NA,NA,NA,"Official"
"3337",58805,"Oita","5880","Japan",NA,33.24339,131.60776,"Official"
"3338",58806,"Matsushima","5880","Japan",NA,32.93177,129.62288,"Official"
"3339",58807,"Kagoshima","5880","Japan",NA,31.57969,130.56542,"Official"
"3340",58808,"Hachinohe","5880","Japan",NA,40.52906,141.55504,"Official"
"3341",58809,"Kanado","5880","Japan",NA,NA,NA,"Official"
"3342",58809,"Yaene","5880","Japan",NA,33.1,139.783333333333,"Alias"
"3343",58810,"Toyama","5880","Japan",NA,36.75077,137.22211,"Official"
"3344",58811,"Tomakomai","5880","Japan",NA,42.63891,141.62587,"Official"
"3345",58812,"Iyo Mishima","5880","Japan",NA,NA,NA,"Alias"
"3346",58812,"Iyoshima","5880","Japan",NA,NA,NA,"Alias"
"3347",58812,"Mishima","5880","Japan",NA,NA,NA,"Official"
"3348",58812,"Mishima-Kawanoe","5880","Japan",NA,NA,NA,"Alias"
"3349",58813,"Amagasaki","5880","Japan",NA,34.70074,135.39959,"Official"
"3350",58814,"Shimonoseki","5880","Japan",NA,33.94392,130.94225,"Official"
"3351",58815,"Kiire","5880","Japan",NA,31.37527,130.55664,"Official"
"3352",58816,"Sasebo","5880","Japan",NA,33.16112,129.72737,"Official"
"3353",58817,"Kita Kyushu","5880","Japan",NA,NA,NA,"Official"
"3354",58817,"Kitakyushu","5880","Japan",NA,NA,NA,"Alias"
"3355",58818,"Chiba","5880","Japan",NA,NA,NA,"Official"
"3356",58818,"Chibako","5880","Japan",NA,35.5833333333333,140.033333333333,"Alias"
"3357",58819,"Saiki","5880","Japan",NA,NA,NA,"Official"
"3358",58819,"Saiki Ko","5880","Japan",NA,32.9666666666667,131.933333333333,"Alias"
"3359",58820,"Rumoi","5880","Japan",NA,43.94735,141.64081,"Official"
"3360",58821,"Funabashi","5880","Japan",NA,NA,NA,"Official"
"3361",58822,"Susaki","5880","Japan",NA,33.38038,133.28839,"Official"
"3362",58823,"Aioi","5880","Japan",NA,34.76072,134.45829,"Official"
"3363",58824,"Fushiki","5880","Japan",NA,36.78773,137.07871,"Official"
"3364",58824,"Fushiki Toyama","5880","Japan",NA,36.78773,137.07871,"Alias"
"3365",58825,"Hakata","5880","Japan",NA,33.59949,130.40395,"Official"
"3366",58826,"Hakodate","5880","Japan",NA,41.77388,140.72939,"Official"
"3367",58827,"Kimitsu","5880","Japan",NA,35.38,139.83,"Official"
"3368",58827,"Kisarazu","5880","Japan",NA,NA,NA,"Alias"
"3369",58827,"Kisarazu Ko","5880","Japan",NA,35.3666666666667,139.883333333333,"Alias"
"3370",58828,"Higashi Harima","5880","Japan",NA,34.7,134.85,"Official"
"3371",58828,"Higashiharima Ko","5880","Japan",NA,NA,NA,"Alias"
"3372",58828,"Kakogawa","5880","Japan",NA,34.7,134.833333333333,"Alias"
"3373",58829,"Ishinomaki","5880","Japan",NA,38.41211,141.31753,"Official"
"3374",58830,"Hirohata","5880","Japan",NA,34.77798,134.64981,"Official"
"3375",58831,"Hiroshima","5880","Japan",NA,34.36932,132.46095,"Official"
"3376",58832,"Akita Ko","5880","Japan",NA,39.72836,140.08174,"Official"
"3377",58833,"Iwakuni","5880","Japan",NA,34.15831,132.2392,"Official"
"3378",58833,"Iwakuni Ko","5880","Japan",NA,34.15831,132.2392,"Alias"
"3379",58834,"Kamaishi","5880","Japan",NA,39.27044,141.89119,"Official"
"3380",58835,"Mogi","5880","Japan",NA,33.88736,130.92152,"Official"
"3381",58835,"Moji","5880","Japan",NA,33.88736,130.92152,"Alias"
"3382",58836,"Kanokawa","5880","Japan",NA,34.1799,132.42734,"Official"
"3383",58837,"Kasaoka","5880","Japan",NA,34.3887,133.38869,"Official"
"3384",58838,"Kawasaki","5880","Japan",NA,35.53045,139.75999,"Official"
"3385",58839,"Kashima","5880","Japan",NA,35.90119,140.69651,"Official"
"3386",58839,"Kashima Ko","5880","Japan",NA,35.90119,140.69651,"Alias"
"3387",58840,"Kobe","5880","Japan",NA,34.67862,135.19124,"Official"
"3388",58841,"Kokura","5880","Japan",NA,33.90394,130.87941,"Official"
"3389",58841,"Kokura Ko","5880","Japan",NA,33.90394,130.87941,"Alias"
"3390",58842,"Kawanoe","5880","Japan",NA,34.01575,133.57648,"Official"
"3391",58843,"Kudamatsu","5880","Japan",NA,34.0011,131.86154,"Official"
"3392",58844,"Aomori","5880","Japan",NA,40.83126,140.76651,"Official"
"3393",58844,"Kuroishi","5880","Japan",NA,40.83126,140.76651,"Alias"
"3394",58845,"Hiro","5880","Japan",NA,34.2389,132.53375,"Official"
"3395",58845,"Kure","5880","Japan",NA,34.2389,132.53375,"Alias"
"3396",58846,"Kushiro","5880","Japan",NA,42.96748,144.36359,"Official"
"3397",58847,"Matsunaga","5880","Japan",NA,34.43971,133.25772,"Official"
"3398",58848,"Maizuru","5880","Japan",NA,35.44886,135.31564,"Official"
"3399",58848,"Maizuru Ko","5880","Japan",NA,35.44886,135.31564,"Alias"
"3400",58849,"Matsuyama","5880","Japan",NA,33.86078,132.71407,"Official"
"3401",58850,"Minamata","5880","Japan",NA,NA,NA,"Official"
"3402",58850,"Umedo","5880","Japan",NA,32.2166666666667,130.4,"Alias"
"3403",58851,"Miike","5880","Japan",NA,33.00621,130.4306,"Official"
"3404",58852,"Misumi","5880","Japan",NA,32.60098,130.47513,"Official"
"3405",58853,"Miya Ko","5880","Japan",NA,39.65,141.983333333333,"Official"
"3406",58853,"Miyako","5880","Japan",NA,NA,NA,"Alias"
"3407",58853,"Miyako Ko","5880","Japan",NA,NA,NA,"Alias"
"3408",58854,"Mizushima","5880","Japan",NA,34.5,133.733333333333,"Official"
"3409",58854,"Mizusima","5880","Japan",NA,NA,NA,"Alias"
"3410",58855,"Muroran","5880","Japan",NA,42.33503,140.96466,"Official"
"3411",58856,"Nagasaki","5880","Japan",NA,32.7534,129.86288,"Official"
"3412",58857,"Nagoya","5880","Japan",NA,35.10139,136.89946,"Official"
"3413",58857,"Nagoya Ko","5880","Japan",NA,35.10139,136.89946,"Alias"
"3414",58858,"Niihama","5880","Japan",NA,33.95999,133.25916,"Official"
"3415",58859,"Niigata","5880","Japan",NA,37.92603,139.0647,"Official"
"3416",58860,"Aia port","5880","Japan",NA,NA,NA,"Official"
"3417",58860,"Buckner Bay","5880","Japan",NA,NA,NA,"Alias"
"3418",58860,"Naha","5880","Japan",NA,26.2166666666667,127.683333333333,"Alias"
"3419",58860,"Nakagusku Wan","5880","Japan",NA,NA,NA,"Alias"
"3420",58860,"Okinawa Island","5880","Japan",NA,NA,NA,"Alias"
"3421",58861,"Mutsui","5880","Japan",NA,NA,NA,"Official"
"3422",58862,"Kanda","5880","Japan",NA,33.83375,130.96292,"Official"
"3423",58863,"Ofunato","5880","Japan",NA,39.05613,141.72304,"Official"
"3424",58864,"Onahama","5880","Japan",NA,NA,NA,"Official"
"3425",58864,"Onahama Ko","5880","Japan",NA,36.9333333333333,140.916666666667,"Alias"
"3426",58865,"Onagawa","5880","Japan",NA,38.44118,141.45023,"Official"
"3427",58866,"Misaki","5880","Japan",NA,NA,NA,"Alias"
"3428",58866,"Osaka","5880","Japan",NA,34.65,135.433333333333,"Official"
"3429",58867,"Otaru","5880","Japan",NA,43.19951,141.00862,"Official"
"3430",58868,"Funagawa","5880","Japan",NA,39.87524,139.85707,"Official"
"3431",58868,"Funakawa","5880","Japan",NA,39.87524,139.85707,"Alias"
"3432",58868,"Funakawa Ko","5880","Japan",NA,39.87524,139.85707,"Alias"
"3433",58869,"Hitachi","5880","Japan",NA,NA,NA,"Official"
"3434",58869,"Hitachi Ko","5880","Japan",NA,36.5,140.633333333333,"Alias"
"3435",58869,"Hitaki Ko","5880","Japan",NA,NA,NA,"Alias"
"3436",58870,"Karatsu","5880","Japan",NA,33.46621,129.94919,"Official"
"3437",58871,"Himeji","5880","Japan",NA,34.7666666666667,134.683333333333,"Official"
"3438",58871,"Himezi","5880","Japan",NA,NA,NA,"Alias"
"3439",58871,"Kesennuma","5880","Japan",NA,NA,NA,"Alias"
"3440",58871,"Kesennuma Ko","5880","Japan",NA,38.8666666666667,141.6,"Alias"
"3441",58872,"Kinuura","5880","Japan",NA,34.82841,136.9372,"Official"
"3442",58873,"Kochi","5880","Japan",NA,33.54318,133.56363,"Official"
"3443",58874,"Sakai","5880","Japan",NA,34.55573,135.44874,"Official"
"3444",58874,"Sakai Ko","5880","Japan",NA,34.55573,135.44874,"Alias"
"3445",58875,"Sakaide","5880","Japan",NA,34.3189,133.83981,"Official"
"3446",58875,"Sakaide Ko","5880","Japan",NA,34.3189,133.83981,"Alias"
"3447",58876,"Sakata","5880","Japan",NA,38.91283,139.83489,"Official"
"3448",58877,"Shiogama","5880","Japan",NA,38.32146,141.03185,"Official"
"3449",58878,"Shimizu","5880","Japan",NA,32.7666666666667,132.95,"Official"
"3450",58878,"Simizu","5880","Japan",NA,NA,NA,"Alias"
"3451",58879,"Shimotsu","5880","Japan",NA,34.1166666666667,135.133333333333,"Official"
"3452",58879,"Simotu","5880","Japan",NA,NA,NA,"Alias"
"3453",58880,"Tagonoura","5880","Japan",NA,35.13345,138.69918,"Official"
"3454",58881,"Tobata","5880","Japan",NA,33.91118,130.83664,"Official"
"3455",58882,"Komatsujima","5880","Japan",NA,34.00232,134.60026,"Official"
"3456",58882,"Komatsushima","5880","Japan",NA,34.00232,134.60026,"Alias"
"3457",58883,"Gamagori","5880","Japan",NA,34.69653,137.31348,"Alias"
