"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"55076","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5350,"Pakistan",51,"Paper & Allied Products",33780.7867193571,"South Atlantic","Wood and Wood Products",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55077","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5650,"Philippines",63,"Corn",450.610404713482,"South Pacific","Agricultural goods",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55078","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5330,"India",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",2511.79935735269,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55079","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5650,"Philippines",41,"Forest Products, Lumber, Logs, Woodchips",1274.99021698992,"North Pacific","Wood and Wood Products",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
"55080","Singapore Singapore",2031,"Port of Houston Authority of Harris County, TX","2022","Export","TX",55976,"Singapore","5590","Singapore",5590,"Singapore",42,"Pulp and Waste Paper",21.568919239185,"Gulf of Mexico","Wood and Wood Products",29.7381770771277,-95.1582778404255,55976,"Singapore","Singapore",1.258,103.85
"55081","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",5420,"Sri Lanka",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",30091.6287857493,"North Atlantic","Agricultural goods",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55082","Singapore Singapore",775,"Port of Charleston, SC","2022","Export","SC",55976,"Singapore","5590","Singapore",5550,"Cambodia",32,"Other Chemicals and Related Products",72366.1608271742,"South Atlantic","Industrial goods",32.8681967272727,-79.940669,55976,"Singapore","Singapore",1.258,103.85
"55083","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",4279,"France",70,"All Manufactured Equipment, Machinery and Products",70899.2782728991,"North Atlantic","Industrial goods",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55084","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5700,"China",32,"Other Chemicals and Related Products",67073.3333884489,"North Atlantic","Industrial goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55085","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5350,"Pakistan",51,"Paper & Allied Products",3097.33516316959,"North Pacific","Wood and Wood Products",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
